epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,398.929,1.40557,2.46285,1.08931,0.93335,0.06349,0.22791,0.14566,1.32024,2.8276,1.01459,0.00032906,0.00032906,0.00032906
2,725.258,1.25529,1.33712,1.03463,0.58379,0.25592,0.2732,0.15681,1.39509,1.75703,1.08561,0.000655835,0.000655835,0.000655835
